run_date,ticker,basket,sector_label,region,name,currency,price,market_cap,shares_out,beta,trailing_eps,forward_eps,book_value_ps,price_to_book,trailing_pe,forward_pe,roe,roa,profit_margin,operating_margin,revenue_growth,earnings_growth,dividend_yield,payout_ratio,debt_to_equity,total_equity,net_income,revenue,last_fiscal_year_end,most_recent_quarter
2026-09-12,UBSG.SW,banking_europe,banking,europe,UBS GROUP N,CHF,44.56,136431230976.0,3061742149.0,0.832,2.41,3.49392,23.610199,1.88732,18.489626,12.753584,0.10672,0.00566,0.17949,0.30999002,0.146,0.206,1.96,0.3741,,90213000000.0,7767000000.0,47295000000.0,1767139200,1782777600
2026-09-12,JPM,banking_us,banking,us,JP Morgan Chase & Co.,USD,356.23,946925731840.0,2658186195.0,0.975,23.51,24.98799,133.007,2.67828,15.152276,14.256049,0.17789,0.0136,0.34921002,0.50394,0.304,0.469,1.7,0.2571,,342393000000.0,57048000000.0,181847000000.0,1767139200,1782777600
2026-09-12,BAC,banking_us,banking,us,Bank of America Corporation,USD,62.69,438375383040.0,6992748365.0,1.164,4.33,5.29407,39.342,1.5934625,14.47806,11.841551,0.111990005,0.00969,0.29524,0.38305,0.168,0.341,2.04,0.2587,,277251000000.0,30509000000.0,113097000000.0,1767139200,1782777600
2026-09-12,WFC,banking_us,banking,us,Wells Fargo & Company,USD,90.29,273036886016.0,3023999336.0,0.916,6.94,7.90196,53.194,1.6973718,13.010086,11.426279,0.12575,0.0107700005,0.27232,0.37387002,0.095,0.25,2.24,0.2616,,164509000000.0,21338000000.0,83699000000.0,1767139200,1782777600
2026-09-12,C,banking_us,banking,us,"Citigroup, Inc.",USD,138.82,232861794304.0,1677436783.0,1.097,9.3,12.88329,114.738,1.2098869,14.926882,10.775198,0.08529,0.0066299997,0.21832001,0.36229,0.155,0.61,1.93,0.2586,,192241000000.0,14306000000.0,85213000000.0,1767139200,1782777600
2026-09-12,USB,banking_us,banking,us,U.S. Bancorp,USD,62.84,97907957760.0,1558051446.0,0.971,5.05,5.78583,38.911,1.6149675,12.443563,10.861017,0.12623,0.0116,0.29896,0.39646998,0.104,0.216,3.46,0.4152,,58385000000.0,7570000000.0,28540000000.0,1767139200,1782777600
2026-09-12,PNC,banking_us,banking,us,"PNC Financial Services Group, I",USD,244.24,97438007296.0,398943667.0,0.889,18.24,21.40269,145.514,1.6784639,13.390351,11.41165,0.12623,0.01307,0.31366,0.38689,0.236,0.249,3.29,0.3744,,60585000000.0,6936000000.0,23077000000.0,1767139200,1782777600
2026-09-12,TFC,banking_us,banking,us,Truist Financial Corporation,USD,50.4,61569966080.0,1221626188.0,0.862,4.35,4.97347,48.038,1.0491694,11.586207,10.13377,0.09059,0.010620001,0.30692,0.39815,0.082,0.367,4.13,0.4782,,60273000000.0,5307000000.0,20319000000.0,1767139200,1782777600
2026-09-12,FITB,banking_us,banking,us,Fifth Third Bancorp,USD,54.72,49625161728.0,906892564.0,0.913,2.99,4.93839,35.629,1.5358275,18.301004,11.080535,0.08438,0.0092,0.23239,0.39078,0.518,-0.057,2.94,0.5387,,19954000000.0,2522000000.0,8821000000.0,1767139200,1782777600
2026-09-12,KEY,banking_us,banking,us,KeyCorp,USD,21.84,23306088448.0,1067128554.0,1.023,1.72,2.13669,16.136,1.3534954,12.697675,10.221417,0.1033,0.0107700005,0.2754,0.3471,0.101,0.253,3.77,0.4795,,17881000000.0,1829000000.0,7285000000.0,1767139200,1782777600
